State,County,Total_Population,Pop_Density,Land_Area,Total_Households,Low_Income(<50000),Average_Income(50k-100k),High_Income(100k+),White_only,Black_only,Native_American_only,Asian_only,Pacific_Islander_only,Other_Race_only,Mixed_Race,Non-Hispanic,Hispanic,Total_Deaths,Total_Cases,People_of_Color,POC%,H%,LI%,HI%,High_High-Income,High_Low-Income,Pop_density_size,Hispanic_Representation
South Dakota,Codington,27993,25.29734716,1106.558717,11974,5522,4292,2160,26507,168,601,164,12,25,516,27355,638,1899,168620,1486,5.3,2.279141214,46.1,18,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Corson,4168,1.048664284,3974.579913,1186,779,265,142,1215,19,2858,1,0,0,75,4152,16,197,23269,2953,70.8,0.383877159,65.7,12,No,Yes,Small,Hispanics Not Proportionatley Represented
South Dakota,Custer,8573,3.421456346,2505.658156,3941,1807,1444,690,8000,33,300,36,0,14,190,8304,269,364,35047,573,6.7,3.137758078,45.9,17.5,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Davison,19901,28.38610583,701.0824281,8687,4446,2550,1691,18546,160,431,68,0,175,521,19333,568,1272,117998,1355,6.8,2.854127933,51.2,19.5,No,Yes,Small,Hispanics Not Proportionatley Represented
South Dakota,Day,5506,3.326489589,1655.198326,2599,1426,757,416,4796,34,592,5,0,10,69,5389,117,282,20795,710,12.9,2.124954595,54.9,16,No,Yes,Small,Hispanics Not Proportionatley Represented
South Dakota,Deuel,4306,4.29655277,1002.198793,1799,721,724,354,4288,0,1,0,0,3,14,4180,126,90,19086,18,0.4,2.926149559,40.1,19.7,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Dewey,5779,1.559654203,3705.308515,1667,931,518,218,1170,6,4529,5,0,4,65,5721,58,120,46539,4609,79.8,1.003633847,55.8,13.1,No,Yes,Small,Hispanics Not Proportionatley Represented
South Dakota,Douglas,2930,4.216345463,694.9145951,1250,553,482,215,2790,0,65,2,0,2,71,2911,19,292,18183,140,4.8,0.648464164,44.2,17.2,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Edmunds,3940,2.174289298,1812.08637,1563,607,539,417,3857,4,34,5,0,14,26,3870,70,85,16189,83,2.1,1.776649746,38.8,26.7,Yes,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Fall River,6774,2.419221154,2800.074722,3119,1517,1157,445,5879,21,430,91,0,103,250,6499,275,564,22283,895,13.2,4.059639799,48.6,14.3,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Faulk,2322,1.469702816,1579.911241,902,432,303,167,2206,1,98,2,0,0,15,2292,30,412,19465,116,5,1.291989664,47.9,18.5,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Grant,7217,6.580776727,1096.679055,3212,1347,1275,590,6835,11,202,14,0,21,134,7056,161,405,34521,382,5.3,2.230843841,41.9,18.4,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Gregory,4201,2.571935918,1633.39995,1845,1008,521,316,3700,0,289,70,0,15,127,4174,27,927,24446,501,11.9,0.642704118,54.6,17.1,No,Yes,Small,Hispanics Not Proportionatley Represented
South Dakota,Haakon,2082,0.714536287,2913.777841,909,558,200,151,1970,1,60,0,0,0,51,2063,19,145,8137,112,5.4,0.912584054,61.4,16.6,No,Yes,Small,Hispanics Not Proportionatley Represented
South Dakota,Hamlin,6000,7.353249594,815.9657745,2215,735,1059,421,5805,15,24,22,0,64,70,5740,260,222,25440,195,3.3,4.333333333,33.2,19,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Hand,3301,1.427748203,2312.032327,1518,720,498,300,3256,3,0,18,0,0,24,3275,26,70,14662,45,1.4,0.787640109,47.4,19.8,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Hanson,3397,4.857082788,699.3910024,1069,392,422,255,3384,0,1,0,0,0,12,3397,0,96,13018,13,0.4,0,36.7,23.9,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Harding,1311,0.304921579,4299.466126,548,214,231,103,1198,27,41,4,0,17,24,1285,26,0,3799,113,8.6,1.983218917,39.1,18.8,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Hughes,17617,14.76239818,1193.369789,7479,2845,2721,1913,14770,56,2189,82,0,50,470,17076,541,994,96257,2847,16.2,3.070897429,38,25.6,Yes,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Hutchinson,7315,5.590731703,1308.415497,2862,1265,1031,566,7033,0,149,28,0,2,103,7149,166,355,29404,282,3.9,2.269309638,44.2,19.8,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Hyde,1331,0.960978884,1385.046042,598,253,222,123,1132,16,151,0,0,5,27,1322,9,0,5939,199,15,0.676183321,42.3,20.6,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Jackson,3287,1.095804604,2999.622367,884,574,235,75,1292,3,1832,18,0,4,138,3268,19,374,11524,1995,60.7,0.578034682,64.9,8.5,No,Yes,Small,Hispanics Not Proportionatley Represented
South Dakota,Jerauld,2029,2.396286579,846.7267722,917,461,248,208,1982,0,21,0,0,6,20,1992,37,893,19508,47,2.3,1.823558403,50.3,22.7,No,Yes,Small,Hispanics Not Proportionatley Represented
South Dakota,Jones,735,0.470993021,1560.532677,403,255,89,59,725,0,10,0,0,0,0,735,0,0,3285,10,1.4,0,63.3,14.6,No,Yes,Small,Hispanics Not Proportionatley Represented
South Dakota,Kingsbury,4967,3.708507486,1339.352831,2296,972,900,424,4861,0,9,10,0,61,26,4859,108,335,21607,106,2.1,2.174350715,42.3,18.5,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Lake,12574,13.88038226,905.8828328,4675,1802,1885,988,11900,56,75,231,0,21,291,12380,194,1028,49724,674,5.4,1.542866232,38.5,21.1,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Lawrence,25234,19.59834387,1287.557773,11022,5220,3654,2148,23474,214,595,308,32,80,531,24429,805,953,108517,1760,7,3.190140287,47.4,19.5,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Lincoln,54914,59.10697038,929.0613214,19294,5284,6662,7348,52001,646,310,605,17,304,1031,53815,1099,2251,352480,2913,5.3,2.001311141,27.4,38.1,Yes,No,Medium,Hispanics Not Proportionatley Represented
South Dakota,Lyman,3869,1.463868818,2642.996389,1404,651,556,197,2223,3,1570,19,5,0,49,3776,93,640,33954,1646,42.5,2.403721892,46.4,14,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,McCook,5511,5.963691482,924.0920689,2209,813,965,431,5262,42,29,0,0,92,86,5319,192,621,31266,249,4.5,3.483941208,36.8,19.5,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,McPherson,2364,1.292307339,1829.286215,1012,543,290,179,2264,1,82,10,0,0,7,2349,15,38,7904,100,4.2,0.634517766,53.7,17.7,No,Yes,Small,Hispanics Not Proportionatley Represented
South Dakota,Marshall,4895,3.629237473,1348.768174,1862,715,673,474,4199,23,353,2,0,233,85,4440,455,126,9356,696,14.2,9.295199183,38.4,25.5,Yes,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Meade,27424,4.909490514,5585.915671,10912,4653,4140,2119,24924,531,864,341,11,168,585,26268,1156,916,108820,2500,9.1,4.215285881,42.6,19.4,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Mellette,2055,0.976742484,2103.932238,668,495,111,62,836,0,1200,0,0,0,19,1953,102,53,9959,1219,59.3,4.96350365,74.1,9.3,No,Yes,Small,Hispanics Not Proportionatley Represented
South Dakota,Miner,2229,2.429167567,917.5982876,973,472,339,162,2152,21,5,7,0,11,33,2185,44,164,11871,77,3.5,1.973979363,48.5,16.6,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Minnehaha,186749,143.8221493,1298.471765,75049,31370,25755,17924,160346,10095,4415,4033,39,2541,5280,177682,9067,18435,1710148,26403,14.1,4.855179947,41.8,23.9,No,No,Medium,Hispanics Not Proportionatley Represented
South Dakota,Moody,6506,7.783618269,835.8580515,2636,1095,967,574,5210,7,825,164,0,13,287,6230,276,363,25543,1296,19.9,4.242237934,41.5,21.8,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Oglala Lakota,14335,4.25457014,3369.318057,2820,1935,650,235,713,12,13257,0,0,16,337,13773,562,1034,97166,13622,95,3.920474363,68.6,8.3,No,Yes,Small,Hispanics Not Proportionatley Represented
South Dakota,Pennington,109294,24.45733513,4468.761597,43598,19607,14680,9311,90568,1237,9604,1442,73,711,5659,103858,5436,7188,548651,18726,17.1,4.973740553,45,21.4,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Perkins,2907,0.629282259,4619.548635,1285,596,478,211,2802,0,63,0,0,5,37,2861,46,41,9476,105,3.6,1.582387341,46.4,16.4,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Potter,2326,1.678375111,1385.864212,998,464,333,201,2181,0,42,33,0,14,56,2258,68,29,13226,145,6.2,2.923473775,46.5,20.1,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Roberts,10285,5.80426286,1771.973504,3824,1891,1243,690,6020,63,3821,11,0,57,313,9943,342,754,45481,4265,41.5,3.325230919,49.5,18,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Sanborn,2388,2.606691157,916.1039251,1051,435,410,206,2304,0,20,10,0,33,21,2301,87,59,13459,84,3.5,3.64321608,41.4,19.6,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Spink,6543,2.704119109,2419.641938,2635,1213,847,575,6319,5,111,0,13,21,74,6343,200,439,31966,224,3.4,3.056701819,46,21.8,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Stanley,2997,1.289263536,2324.582923,1264,372,491,401,2586,0,290,0,35,0,86,2925,72,14,12497,411,13.7,2.402402402,29.4,31.7,Yes,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Sully,1331,0.821523816,1620.159969,567,220,186,161,1270,0,17,0,0,0,44,1313,18,70,4693,61,4.6,1.352366642,38.8,28.4,Yes,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Todd,10146,4.5401591,2234.723448,2703,2000,548,155,949,18,8345,154,0,10,670,9709,437,1027,52173,9197,90.6,4.307116105,74,5.7,No,Yes,Small,Hispanics Not Proportionatley Represented
South Dakota,Tripp,5468,2.107133272,2594.994855,2406,1180,870,356,4476,0,680,21,0,0,291,5457,11,194,29395,992,18.1,0.201170446,49,14.8,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Turner,8264,8.321699735,993.0663522,3470,1590,1163,717,8065,27,52,3,0,8,109,8075,189,1741,49123,199,2.4,2.287028074,45.8,20.7,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Union,15177,20.46756453,741.5147012,6463,2254,2104,2105,14283,128,127,176,0,130,333,14721,456,1507,93095,894,5.9,3.004546353,34.9,32.6,Yes,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Walworth,5510,4.831440984,1140.446508,2296,1103,810,383,4375,262,548,75,0,71,179,5395,115,519,28563,1135,20.6,2.087114338,48,16.7,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Yankton,22717,27.0836754,838.7709445,9359,4430,2972,1957,20919,360,693,50,15,149,531,21764,953,763,104328,1798,7.9,4.195096183,47.3,20.9,No,No,Small,Hispanics Not Proportionatley Represented
South Dakota,Ziebach,2814,0.891545649,3156.316229,744,461,195,88,665,1,2109,15,0,4,20,2803,11,227,12638,2149,76.4,0.39090263,62,11.8,No,Yes,Small,Hispanics Not Proportionatley Represented
Tennessee,Anderson,75775,139.6323499,542.6751038,30483,15392,9101,5990,69213,2470,379,1018,29,645,2021,73655,2120,2166,228220,6562,8.7,2.797756516,50.5,19.7,No,Yes,Medium,Hispanics Not Proportionatley Represented
Tennessee,Bedford,47558,62.39186008,762.2468691,16882,8652,5471,2759,40019,3495,27,79,29,2414,1495,41849,5709,3182,264737,7539,15.9,12.0042895,51.2,16.3,No,Yes,Medium,Hispanics Not Proportionatley Represented
Tennessee,Benton,16112,25.39029781,634.5731003,6786,4564,1600,622,15213,511,69,34,0,0,285,15835,277,1252,58550,899,5.6,1.719215492,67.3,9.2,No,Yes,Small,Hispanics Not Proportionatley Represented
Tennessee,Bledsoe,14602,22.32442145,654.0819,4853,2727,1421,705,13216,659,237,8,0,78,404,14276,326,580,186489,1386,9.5,2.232570881,56.2,14.5,No,Yes,Small,Hispanics Not Proportionatley Represented
Tennessee,Blount,128443,142.8205496,899.3313661,50159,23369,16200,10590,120724,3396,369,993,127,259,2575,124263,4180,4638,447431,7719,6,3.254361857,46.6,21.1,No,No,Medium,Hispanics Not Proportionatley Represented
Tennessee,Bradley,104557,197.6167326,529.0898125,39840,20612,12190,7038,94477,5123,122,1197,30,1654,1954,98340,6217,3191,504752,10080,9.6,5.946039003,51.7,17.7,No,Yes,Medium,Hispanics Not Proportionatley Represented
Tennessee,Campbell,39687,51.35556228,772.7887349,16172,9932,4501,1739,38679,128,161,155,0,129,435,39197,490,1303,111013,1008,2.5,1.234661224,61.4,10.8,No,Yes,Medium,Hispanics Not Proportionatley Represented
Tennessee,Cannon,13976,32.69256146,427.4978581,5513,2784,1954,775,13417,234,34,4,0,43,244,13676,300,171,56369,559,4,2.14653692,50.5,14.1,No,Yes,Small,Hispanics Not Proportionatley Represented
Tennessee,Carroll,28018,29.12974345,961.8347668,11062,6688,3121,1253,24273,2872,98,103,49,59,564,27303,715,2785,141323,3745,13.4,2.551930902,60.5,11.3,No,Yes,Small,Hispanics Not Proportionatley Represented
Tennessee,Carter,56391,102.6782618,549.2009602,23594,15010,6253,2331,54400,860,198,214,0,111,608,55378,1013,4273,207040,1991,3.5,1.796385948,63.6,9.9,No,Yes,Medium,Hispanics Not Proportionatley Represented
Tennessee,Cheatham,39929,82.01238116,486.8655127,14952,6223,5398,3331,37939,550,95,171,12,314,848,38789,1140,1603,153242,1990,5,2.855067745,41.6,22.3,No,No,Medium,Hispanics Not Proportionatley Represented
Tennessee,Chester,17150,37.2950122,459.8470141,5958,3097,1976,885,14734,1776,7,86,0,145,402,16962,188,1571,90300,2416,14.1,1.096209913,52,14.9,No,Yes,Small,Hispanics Not Proportionatley Represented
Tennessee,Claiborne,31613,45.19848211,699.4261427,13238,8459,3506,1273,30507,349,60,206,84,18,389,31219,394,702,73627,1106,3.5,1.246322715,63.9,9.6,No,Yes,Small,Hispanics Not Proportionatley Represented
Tennessee,Clay,7686,20.19082513,380.6679495,3173,2089,779,305,7280,262,77,7,0,10,50,7634,52,1126,41786,406,5.3,0.676554775,65.8,9.6,No,Yes,Small,Hispanics Not Proportionatley Represented
Tennessee,Cocke,35336,50.34407384,701.8899605,14181,9349,3389,1443,33520,737,290,0,10,21,758,34529,807,1861,138535,1816,5.1,2.283789903,65.9,10.2,No,Yes,Medium,Hispanics Not Proportionatley Represented
Tennessee,Coffee,54531,78.99053636,690.3485217,21626,11316,6921,3389,49509,1418,86,520,7,1137,1854,52248,2283,2604,223387,5022,9.2,4.186609452,52.3,15.7,No,Yes,Medium,Hispanics Not Proportionatley Represented
Tennessee,Crockett,14499,33.92964874,427.3253788,5335,3063,1598,674,11426,1918,24,51,0,795,285,12984,1515,2648,97087,3073,21.2,10.44899648,57.4,12.6,No,Yes,Small,Hispanics Not Proportionatley Represented
Tennessee,Cumberland,58634,53.47605228,1096.453412,25347,14323,8126,2898,56795,328,375,157,0,160,819,56903,1731,3006,211196,1839,3.1,2.952212027,56.5,11.4,No,Yes,Medium,Hispanics Not Proportionatley Represented
Tennessee,Davidson,684017,844.1796197,810.2742403,277903,122018,88233,67652,436135,187189,1640,24045,452,17052,17504,614383,69634,51477,4875741,247882,36.2,10.18015634,43.9,24.3,No,No,Medium,Hispanics Not Proportionatley Represented
Tennessee,Decatur,11683,21.74295916,537.3233658,4623,2772,1254,597,10876,438,0,47,0,22,300,11485,198,1077,78117,807,6.9,1.694770179,60,12.9,No,Yes,Small,Hispanics Not Proportionatley Represented
Tennessee,De Kalb,19601,40.00960651,489.9073425,7487,4189,2056,1242,18447,293,0,186,15,384,276,18027,1574,1752,100907,1154,5.9,8.030202541,56,16.6,No,Yes,Small,Hispanics Not Proportionatley Represented
Tennessee,Dickson,51988,65.94003536,788.4132867,18978,9372,6106,3500,48045,2164,220,271,0,246,1042,50205,1783,2257,233740,3943,7.6,3.429637609,49.4,18.4,No,No,Medium,Hispanics Not Proportionatley Represented
Tennessee,Dyer,37576,45.57169826,824.5468445,15180,8403,4424,2353,30899,4893,199,282,53,250,1000,36322,1254,3467,260421,6677,17.8,3.337236534,55.4,15.5,No,Yes,Small,Hispanics Not Proportionatley Represented
Tennessee,Fayette,39692,34.9948597,1134.223721,15410,6676,4742,3992,27653,10892,334,273,1,225,314,38658,1034,3186,214644,12039,30.3,2.605058954,43.3,25.9,Yes,No,Small,Hispanics Not Proportionatley Represented
Tennessee,Fentress,17994,22.42389413,802.4475986,7403,5123,1747,533,17602,30,32,112,0,53,165,17725,269,1048,90953,392,2.2,1.494942759,69.2,7.2,No,Yes,Small,Hispanics Not Proportionatley Represented
Tennessee,Franklin,41512,46.51874639,892.3714249,16431,8386,5241,2804,37381,2139,65,231,26,588,1082,40150,1362,2329,160516,4131,10,3.280978994,51,17.1,No,Yes,Small,Hispanics Not Proportionatley Represented
Tennessee,Gibson,49175,50.69470654,970.0223822,19223,11063,5335,2825,38399,8718,189,192,39,307,1331,47858,1317,4564,268307,10776,21.9,2.678190137,57.6,14.7,No,Yes,Medium,Hispanics Not Proportionatley Represented
Tennessee,Giles,29167,29.66547635,983.1967522,11496,6013,3685,1798,25122,2917,90,65,0,249,724,28504,663,3673,118768,4045,13.9,2.273116879,52.3,15.6,No,Yes,Small,Hispanics Not Proportionatley Represented
Tennessee,Grainger,23013,50.96339789,451.559373,8948,5025,2996,927,22501,94,88,75,0,1,254,22271,742,698,74834,512,2.2,3.224264546,56.2,10.4,No,Yes,Medium,Hispanics Not Proportionatley Represented
Tennessee,Greene,68669,68.58110165,1001.28167,27244,15980,7980,3284,65069,1459,176,246,48,293,1378,66750,1919,5801,224756,3600,5.2,2.794565233,58.7,12.1,No,Yes,Medium,Hispanics Not Proportionatley Represented
Tennessee,Grundy,13331,22.98141734,580.0773643,4838,3182,1150,506,11310,89,118,25,6,13,1770,13167,164,1175,61357,2021,15.2,1.230215288,65.8,10.5,No,Yes,Small,Hispanics Not Proportionatley Represented
Tennessee,Hamblen,63740,245.7134344,259.4078755,24411,14064,7652,2695,56020,2756,126,657,139,2568,1474,56366,7374,5216,331638,7720,12.1,11.56887355,57.6,11,No,Yes,Medium,Hispanics Not Proportionatley Represented
Tennessee,Hamilton,357546,409.6293632,872.8524664,140890,66973,41578,32339,269435,69465,623,7256,147,3247,7373,338008,19538,15984,1669597,88111,24.6,5.464471704,47.5,23,No,No,Medium,Hispanics Not Proportionatley Represented
Tennessee,Hancock,6585,18.404401,357.7948556,2809,1904,702,203,6439,37,19,51,0,3,36,6530,55,357,16906,146,2.2,0.835231587,67.8,7.2,No,Yes,Small,Hispanics Not Proportionatley Represented
Tennessee,Hardeman,25562,23.78687105,1074.626417,8907,5612,2434,861,14240,10642,56,191,0,85,348,25120,442,3939,249294,11322,44.3,1.729129176,63,9.7,No,Yes,Small,Hispanics Not Proportionatley Represented
Tennessee,Hardin,25771,27.7296867,929.3649899,10267,6097,2884,1286,24279,1082,13,149,21,32,195,25129,642,2640,162603,1492,5.8,2.491172248,59.4,12.5,No,Yes,Small,Hispanics Not Proportionatley Represented
Tennessee,Hawkins,56402,71.95632461,783.8365884,23330,13891,6622,2817,54125,794,90,271,67,301,754,55561,841,3069,154568,2277,4,1.491081877,59.5,12.1,No,Yes,Medium,Hispanics Not Proportionatley Represented
Tennessee,Haywood,17779,20.72261965,857.9513738,7100,4256,2075,769,8006,9005,0,8,8,624,128,17000,779,2910,154805,9773,55,4.381573767,59.9,10.8,No,Yes,Small,Hispanics Not Proportionatley Represented
Tennessee,Henderson,27859,33.28945871,836.8715227,10671,5945,3562,1164,24937,2174,0,55,28,85,580,27234,625,2676,174579,2922,10.5,2.243440181,55.7,10.9,No,Yes,Small,Hispanics Not Proportionatley Represented
Tennessee,Henry,32279,35.69531218,904.2924133,13406,7973,3858,1575,28896,2736,50,81,0,83,433,31476,803,1322,111396,3383,10.5,2.487685492,59.5,11.7,No,Yes,Small,Hispanics Not Proportionatley Represented
Tennessee,Hickman,24678,25.03615257,985.6945844,8667,5015,2460,1192,22723,1230,69,86,4,120,446,24082,596,1289,100433,1955,7.9,2.415106573,57.9,13.8,No,Yes,Small,Hispanics Not Proportionatley Represented
Tennessee,Houston,8176,25.36446063,322.340779,2943,1736,870,337,7581,320,86,20,17,0,152,8126,50,1227,43146,595,7.3,0.611545988,59,11.5,No,Yes,Small,Hispanics Not Proportionatley Represented
Tennessee,Humphreys,18318,21.44518118,854.1779081,6858,3992,2052,814,17155,435,206,122,6,57,337,17882,436,714,52742,1163,6.3,2.380172508,58.2,11.9,No,Yes,Small,Hispanics Not Proportionatley Represented
